Order ID;Order Date;Order Priority;Order Quantity;Sales;Ship Mode;Shipping Cost;Province;Customer Segment;Product Category;Product Sub-Category;Product Container;Ship Date;
36358;12.05.2016;Not Specified;22;880,68;Regular Air;5,4;Quebec;Corporate;Office Supplies;Paper;Wrap Bag;13.05.2016;
44071;15.04.2019;Not Specified;20;1244,54;Regular Air;9,6;Northwest Territories;Corporate;Technology;Telephones and Communication;Small Box;16.04.2019;
57382;22.03.2016;Medium;45;484,64;Express Air;6,2;Ontario;Consumer;Office Supplies;Envelopes;Small Box;24.03.2016;
23362;26.08.2017;Medium;45;911,69;Regular Air;11,2;Saskachewan;Small Business;Furniture;Office Furnishings;Small Box;28.08.2017;
26470;20.03.2016;High;41;19347,4832;Regular Air;21,4;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;21.03.2016;
10819;23.08.2017;Critical;35;249,73;Regular Air;10,2;British Columbia;Small Business;Office Supplies;Paper;Small Box;23.08.2017;
47201;27.12.2016;Critical;18;106,52;Express Air;4,9;British Columbia;Corporate;Technology;Computer Peripherals;Small Pack;28.12.2016;
17668;24.11.2016;Medium;13;2375,11;Express Air;5,4;Ontario;Corporate;Technology;Telephones and Communication;Small Box;25.11.2016;
59683;13.10.2019;Not Specified;37;204,7552;Regular Air;5,3;Ontario;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;14.10.2019;
1575;11.09.2018;Medium;26;143,01;Regular Air;0,9;Yukon;Small Business;Office Supplies;Paper;Wrap Bag;13.09.2018;
20098;07.12.2018;Medium;8;207,7;Regular Air;9,6;Nova Scotia;Consumer;Furniture;Office Furnishings;Small Pack;07.12.2018;
1762;18.08.2016;Not Specified;11;74,47;Regular Air;2,7;Alberta;Home Office;Office Supplies;Envelopes;Small Box;19.08.2016;
17698;13.05.2019;High;43;2015,69;Regular Air;3,7;Quebec;Corporate;Office Supplies;Appliances;Small Box;15.05.2019;
54595;27.04.2016;Medium;30;267,81;Regular Air;2,8;Ontario;Small Business;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;29.04.2016;
11074;08.06.2018;High;21;122,5471;Regular Air;3,9;British Columbia;Corporate;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;10.06.2018;
49760;30.09.2018;Medium;38;760,05;Express Air;9,7;Saskachewan;Home Office;Office Supplies;Paper;Small Box;02.10.2018;
16513;02.09.2017;Critical;10;1757,4;Delivery Truck;64,4;Quebec;Small Business;Furniture;Chairs & Chairmats;Jumbo Drum;03.09.2017;
39335;24.05.2016;Not Specified;24;121,16;Regular Air;2,6;Quebec;Corporate;Technology;Computer Peripherals;Small Pack;25.05.2016;
40901;29.07.2019;Medium;22;3317,12;Express Air;8,6;Saskachewan;Home Office;Technology;Telephones and Communication;Small Box;31.07.2019;
21121;15.09.2016;Not Specified;50;21587,76;Regular Air;21,4;New Brunswick;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;16.09.2016;
46307;05.02.2018;Medium;32;688,58;Regular Air;6,2;Ontario;Consumer;Office Supplies;Paper;Small Box;05.02.2018;
30343;21.05.2019;Critical;8;44237,23;Regular Air;26,2;Saskachewan;Corporate;Technology;Office Machines;Large Box;23.05.2019;
30051;20.03.2019;Not Specified;42;260,07;Regular Air;2,4;Alberta;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;21.03.2019;
57891;16.12.2017;Medium;17;1000,39;Regular Air;6,3;British Columbia;Home Office;Technology;Telephones and Communication;Small Box;16.12.2017;
16230;26.02.2017;Low;40;4856,37;Regular Air;9,2;British Columbia;Corporate;Office Supplies;Storage & Organization;Small Box;03.03.2017;
9088;21.06.2016;Critical;31;1752,08;Regular Air;9,6;Ontario;Home Office;Technology;Telephones and Communication;Small Box;23.06.2016;
21479;27.08.2016;Medium;41;311,54;Express Air;7;Ontario;Home Office;Office Supplies;Paper;Small Box;28.08.2016;
9344;05.12.2018;Low;18;1854,42;Regular Air;37,5;Yukon;Consumer;Office Supplies;Storage & Organization;Large Box;07.12.2018;
25120;04.02.2016;Medium;10;76,89;Regular Air;7,4;Saskachewan;Corporate;Office Supplies;Paper;Small Box;07.02.2016;
25863;21.04.2018;Not Specified;18;364,54;Express Air;5,1;Ontario;Corporate;Technology;Telephones and Communication;Medium Box;23.04.2018;
37223;09.11.2018;Low;40;727,09;Regular Air;10,1;Ontario;Home Office;Office Supplies;Storage & Organization;Small Box;16.11.2018;
34498;15.02.2016;Low;3;67,29;Regular Air;9,7;Manitoba;Small Business;Office Supplies;Paper;Small Box;20.02.2016;
42597;24.03.2017;Medium;5;31,74;Regular Air;4,6;Ontario;Corporate;Technology;Computer Peripherals;Small Pack;26.03.2017;
37223;09.11.2018;Low;38;5538,61;Regular Air;37,5;Ontario;Home Office;Office Supplies;Storage & Organization;Large Box;14.11.2018;
51777;18.02.2018;Medium;13;1399,4316;Regular Air;7,7;Manitoba;Small Business;Technology;Computer Peripherals;Small Box;20.02.2018;
6336;27.08.2018;High;43;342,68;Express Air;6,5;Saskachewan;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;29.08.2018;
3175;13.07.2016;Low;23;3802,37;Regular Air;21,4;Yukon;Small Business;Office Supplies;Storage & Organization;Small Box;15.07.2016;
31175;25.09.2016;Critical;26;577,44;Express Air;6,4;Saskachewan;Corporate;Office Supplies;Paper;Small Box;28.09.2016;
3591;06.12.2017;Medium;12;1161,12;Delivery Truck;44,9;Ontario;Small Business;Furniture;Chairs & Chairmats;Jumbo Drum;07.12.2017;
27392;02.03.2019;Low;37;6156,62;Regular Air;15;Northwest Territories;Corporate;Technology;Office Machines;Medium Box;11.03.2019;
18402;28.08.2016;Low;5;1656,84;Delivery Truck;74,4;Yukon;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;04.09.2016;
6053;10.12.2017;Medium;4;17,2056;Regular Air;1,6;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;12.12.2017;
14596;10.01.2016;Critical;19;67,5598;Regular Air;4,2;Ontario;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;11.01.2016;
4581;03.09.2019;Not Specified;25;2488,1994;Regular Air;21,4;Yukon;Home Office;Office Supplies;Envelopes;Small Box;05.09.2019;
11909;23.11.2016;Not Specified;11;207,7662;Regular Air;1,1;Alberta;Consumer;Technology;Telephones and Communication;Wrap Bag;25.11.2016;
55618;20.01.2019;Medium;48;1598,83;Regular Air;1,3;Manitoba;Corporate;Technology;Telephones and Communication;Small Pack;21.01.2019;
37218;18.12.2017;High;29;1891,9;Regular Air;4,8;Alberta;Corporate;Office Supplies;Appliances;Small Box;20.12.2017;
47974;30.08.2016;Medium;6;19,2814;Regular Air;1,4;Alberta;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;01.09.2016;
18464;28.03.2019;High;31;220,94;Regular Air;1,4;Nova Scotia;Small Business;Office Supplies;Paper;Wrap Bag;30.03.2019;
3202;23.12.2019;Low;10;593;Regular Air;5,9;Saskachewan;Consumer;Technology;Computer Peripherals;Small Box;27.12.2019;
19975;09.04.2016;Not Specified;33;387,52;Regular Air;7,4;New Brunswick;Consumer;Office Supplies;Appliances;Medium Box;12.04.2016;
30597;05.08.2019;High;42;684,6288;Regular Air;4,8;Ontario;Consumer;Office Supplies;Storage & Organization;Small Box;06.08.2019;
16961;06.01.2016;Not Specified;27;50,14;Regular Air;2,1;New Brunswick;Consumer;Technology;Computer Peripherals;Small Pack;07.01.2016;
44486;09.07.2019;Critical;36;211,97;Regular Air;5,3;Alberta;Small Business;Office Supplies;Paper;Small Box;12.07.2019;
53477;05.05.2019;High;28;4792,7012;Regular Air;21,4;Manitoba;Corporate;Office Supplies;Storage & Organization;Small Box;07.05.2019;
20128;30.08.2016;Not Specified;5;551,29;Regular Air;21,4;Alberta;Corporate;Office Supplies;Storage & Organization;Small Box;01.09.2016;
23522;10.04.2018;Critical;8;193,06;Regular Air;12;Ontario;Small Business;Furniture;Office Furnishings;Large Box;11.04.2018;
45381;20.08.2018;Medium;23;1409,0509;Express Air;5,9;Nova Scotia;Small Business;Technology;Computer Peripherals;Small Box;22.08.2018;
2752;17.11.2017;High;10;391,21;Regular Air;8,8;Ontario;Small Business;Office Supplies;Storage & Organization;Small Box;17.11.2017;
49351;30.03.2019;Low;27;117,61;Regular Air;0,9;Saskachewan;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;03.04.2019;
47203;17.12.2016;Critical;44;1087,4;Regular Air;5,9;Saskachewan;Corporate;Office Supplies;Paper;Small Box;19.12.2016;
5059;08.11.2017;High;5;44,06;Express Air;8;Saskachewan;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;10.11.2017;
34406;28.09.2019;Medium;29;152,57;Regular Air;0,7;British Columbia;Home Office;Office Supplies;Rubber Bands;Wrap Bag;29.09.2019;
51557;30.10.2018;High;14;40,55;Regular Air;2,6;Alberta;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;30.10.2018;
53956;07.08.2018;High;43;1904,46;Regular Air;18,7;Manitoba;Consumer;Office Supplies;Paper;Small Box;08.08.2018;
55969;03.10.2017;Medium;37;2492,46;Regular Air;7,4;Ontario;Small Business;Office Supplies;Storage & Organization;Small Box;06.10.2017;
15040;03.12.2016;Low;48;439,07;Express Air;2,3;Saskachewan;Consumer;Office Supplies;Paper;Wrap Bag;07.12.2016;
36001;27.03.2018;Low;45;1111,54;Regular Air;16,2;Northwest Territories;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;29.03.2018;
10624;19.12.2016;Critical;23;1158,2001;Regular Air;3,9;Ontario;Corporate;Technology;Computer Peripherals;Small Pack;21.12.2016;
27426;22.02.2017;Low;41;469,37;Regular Air;5,1;Saskachewan;Home Office;Office Supplies;Paper;Small Box;24.02.2017;
57190;27.05.2017;Medium;36;663,88;Regular Air;2,1;British Columbia;Small Business;Technology;Computer Peripherals;Small Pack;28.05.2017;
35366;11.07.2018;Low;23;159,76;Regular Air;8,4;Alberta;Consumer;Office Supplies;Paper;Small Box;18.07.2018;
6562;19.12.2016;Critical;12;18484,11;Delivery Truck;15,7;Alberta;Consumer;Technology;Office Machines;Jumbo Drum;21.12.2016;
23842;16.09.2017;Low;20;136,06;Regular Air;7,4;Alberta;Consumer;Office Supplies;Paper;Small Box;23.09.2017;
8646;08.04.2016;High;41;15384,22;Delivery Truck;41,7;Manitoba;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;10.04.2016;
58947;25.09.2018;Not Specified;48;438,86;Regular Air;3,1;Manitoba;Home Office;Office Supplies;Paper;Wrap Bag;25.09.2018;
30279;06.12.2018;Critical;39;20907,74;Delivery Truck;17,8;Quebec;Corporate;Technology;Office Machines;Jumbo Box;07.12.2018;
8325;14.01.2016;Critical;21;2529,79;Delivery Truck;60,1;Yukon;Home Office;Technology;Office Machines;Jumbo Drum;16.01.2016;
50275;04.12.2016;Medium;31;226,78;Regular Air;6,2;Manitoba;Home Office;Office Supplies;Paper;Small Box;05.12.2016;
36737;14.03.2017;Not Specified;10;1069,88;Regular Air;21,4;British Columbia;Consumer;Technology;Computer Peripherals;Small Box;15.03.2017;
48484;22.06.2017;Medium;41;827,58;Express Air;7,1;British Columbia;Small Business;Furniture;Office Furnishings;Small Pack;23.06.2017;
54339;02.05.2019;Low;48;3216,14;Express Air;4,3;Ontario;Corporate;Office Supplies;Appliances;Small Box;09.05.2019;
26688;17.08.2017;Medium;21;453,82;Regular Air;4,3;Alberta;Home Office;Office Supplies;Appliances;Small Box;19.08.2017;
17668;24.11.2016;Medium;49;908,34;Regular Air;2,1;Ontario;Corporate;Technology;Computer Peripherals;Small Pack;26.11.2016;
44995;05.08.2016;High;46;1304,6;Regular Air;9,2;Alberta;Home Office;Technology;Telephones and Communication;Medium Box;06.08.2016;
19042;29.02.2016;Critical;8;350,54;Regular Air;8;Prince Edward Island;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;01.03.2016;
39749;26.06.2017;High;14;134,08;Regular Air;5,3;Ontario;Consumer;Furniture;Office Furnishings;Small Box;28.06.2017;
46468;10.01.2018;Critical;41;1731,59;Express Air;2,1;Ontario;Home Office;Technology;Computer Peripherals;Small Pack;12.01.2018;
43874;10.06.2019;High;46;164,01;Regular Air;5,4;Ontario;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;11.06.2019;
39846;27.02.2016;Low;10;1468,19;Delivery Truck;58,6;Saskachewan;Corporate;Furniture;Bookcases;Jumbo Box;05.03.2016;
57280;30.01.2019;Medium;44;320,84;Express Air;10,8;Saskachewan;Corporate;Office Supplies;Paper;Small Box;31.01.2019;
17091;21.07.2019;Medium;45;2786,6171;Regular Air;5,6;Ontario;Small Business;Technology;Telephones and Communication;Small Box;22.07.2019;
13507;29.12.2019;Medium;27;188,43;Regular Air;6,6;British Columbia;Small Business;Office Supplies;Paper;Small Box;30.12.2019;
53378;13.07.2019;Medium;38;1320,12;Regular Air;21,4;Saskachewan;Corporate;Furniture;Office Furnishings;Small Box;14.07.2019;
59969;10.01.2019;High;42;468,37;Regular Air;1,5;Manitoba;Home Office;Office Supplies;Envelopes;Small Box;12.01.2019;
23488;06.01.2016;Critical;30;27962,73;Delivery Truck;47,7;Northwest Territories;Home Office;Furniture;Bookcases;Jumbo Box;07.01.2016;
9792;22.07.2018;Low;14;89,98;Regular Air;8,3;British Columbia;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;22.07.2018;
28387;29.06.2019;Not Specified;13;313,46;Regular Air;5,9;Yukon;Consumer;Office Supplies;Paper;Small Box;30.06.2019;
549;12.07.2019;Critical;5;43,6;Regular Air;9,4;Ontario;Consumer;Office Supplies;Paper;Small Box;13.07.2019;
30532;25.11.2018;High;28;461,57;Regular Air;10,4;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;26.11.2018;
32902;03.03.2019;High;34;155,66;Express Air;1,3;Quebec;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;04.03.2019;
52194;10.12.2017;Critical;25;655,84;Regular Air;13,9;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;11.12.2017;
21314;01.11.2016;Low;30;115,52;Regular Air;1,7;New Brunswick;Home Office;Office Supplies;Rubber Bands;Wrap Bag;05.11.2016;
31238;21.08.2017;Medium;21;8037,8721;Express Air;21,4;Ontario;Corporate;Office Supplies;Appliances;Small Box;23.08.2017;
26279;29.07.2016;Not Specified;7;226,57;Regular Air;1,3;Ontario;Home Office;Technology;Telephones and Communication;Small Pack;31.07.2016;
6211;22.11.2016;Critical;3;73,44;Regular Air;9,6;Saskachewan;Corporate;Office Supplies;Pens & Art Supplies;Small Pack;24.11.2016;
51940;17.10.2019;High;11;70,09;Regular Air;4,7;Ontario;Corporate;Technology;Computer Peripherals;Small Pack;18.10.2019;
31874;15.09.2019;High;39;14171,12;Delivery Truck;90,8;British Columbia;Corporate;Furniture;Tables;Jumbo Box;15.09.2019;
21478;02.03.2019;Low;16;452,68;Regular Air;9,6;Manitoba;Home Office;Furniture;Office Furnishings;Small Pack;04.03.2019;
53891;22.01.2016;High;44;4322,5;Express Air;42,4;New Brunswick;Home Office;Furniture;Office Furnishings;Medium Box;23.01.2016;
35910;23.11.2017;High;36;706,2631;Regular Air;1,3;Saskachewan;Corporate;Technology;Telephones and Communication;Small Pack;25.11.2017;
70;16.12.2017;Low;46;8350,8471;Regular Air;6,4;Quebec;Home Office;Technology;Telephones and Communication;Small Box;21.12.2017;
42274;02.09.2018;High;45;544,0843;Express Air;6,6;Ontario;Home Office;Furniture;Office Furnishings;Wrap Bag;04.09.2018;
25095;24.01.2018;Low;18;741,57;Regular Air;10,5;Ontario;Consumer;Office Supplies;Envelopes;Small Box;29.01.2018;
28643;26.04.2017;Not Specified;16;705,67;Regular Air;3,2;Yukon;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;27.04.2017;
7846;24.06.2018;Low;47;3131,17;Regular Air;21,4;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;29.06.2018;
9093;08.12.2018;Medium;36;287,35;Regular Air;3;Yukon;Consumer;Technology;Computer Peripherals;Small Pack;08.12.2018;
19686;14.08.2017;Medium;11;163,3569;Regular Air;5,3;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;16.08.2017;
48577;08.07.2019;Medium;6;215,96;Regular Air;5,4;Saskachewan;Corporate;Office Supplies;Paper;Small Box;10.07.2019;
54850;23.12.2017;Not Specified;9;1020,77;Regular Air;8,6;Ontario;Home Office;Technology;Telephones and Communication;Small Box;24.12.2017;
19493;02.02.2016;Critical;31;5043,18;Regular Air;73,8;Ontario;Corporate;Furniture;Tables;Large Box;03.02.2016;
49763;12.02.2018;Critical;8;52,47;Regular Air;1,5;Manitoba;Corporate;Office Supplies;Envelopes;Small Box;13.02.2018;
4422;20.05.2018;Medium;12;335,37;Regular Air;9,6;British Columbia;Consumer;Furniture;Office Furnishings;Small Pack;20.05.2018;
6018;18.08.2019;Low;2;132,95;Regular Air;14,9;Saskachewan;Home Office;Office Supplies;Paper;Small Box;23.08.2019;
4070;10.06.2018;High;22;691,29;Express Air;2,1;Manitoba;Home Office;Technology;Computer Peripherals;Small Pack;10.06.2018;
11777;24.12.2016;Low;39;697,05;Regular Air;10,1;Saskachewan;Consumer;Office Supplies;Storage & Organization;Small Box;31.12.2016;
9095;09.06.2018;High;23;315,55;Regular Air;6,7;Saskachewan;Small Business;Office Supplies;Storage & Organization;Medium Box;11.06.2018;
38437;08.05.2019;Critical;17;59,56;Regular Air;2,5;Ontario;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;09.05.2019;
44002;07.02.2016;Medium;14;280,1795;Regular Air;10,1;Manitoba;Corporate;Office Supplies;Storage & Organization;Small Box;07.02.2016;
26432;29.12.2016;Low;48;29767,76;Regular Air;26,2;Quebec;Corporate;Technology;Copiers and Fax;Large Box;07.01.2017;
21956;31.01.2018;High;2;134,04;Regular Air;9,6;Manitoba;Consumer;Technology;Telephones and Communication;Small Box;02.02.2018;
16741;29.09.2017;Medium;6;169,03;Regular Air;18,1;Northwest Territories;Small Business;Office Supplies;Paper;Small Box;30.09.2017;
15907;10.04.2018;High;4;30,01;Regular Air;2,3;Northwest Territories;Home Office;Office Supplies;Paper;Wrap Bag;11.04.2018;
6182;21.07.2019;Low;18;139,44;Express Air;8,4;Nunavut;Corporate;Office Supplies;Paper;Small Box;25.07.2019;
11206;27.12.2016;Low;6;190,11;Regular Air;1,6;Newfoundland;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;31.12.2016;
11943;06.04.2017;Low;49;704;Regular Air;7,7;Alberta;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;13.04.2017;
45825;07.10.2019;Medium;43;291,71;Regular Air;5,5;Saskachewan;Corporate;Office Supplies;Paper;Small Box;07.10.2019;
37763;07.02.2019;Not Specified;24;1335,28;Regular Air;2,7;Quebec;Consumer;Technology;Telephones and Communication;Small Box;08.02.2019;
22086;14.12.2018;Medium;21;2182,08;Delivery Truck;79,6;Manitoba;Small Business;Furniture;Chairs & Chairmats;Jumbo Drum;15.12.2018;
47943;13.11.2016;Medium;48;832,2032;Regular Air;5,8;Northwest Territories;Home Office;Office Supplies;Pens & Art Supplies;Small Pack;14.11.2016;
58496;10.06.2018;Not Specified;20;147,63;Regular Air;10,8;Quebec;Small Business;Office Supplies;Paper;Small Box;12.06.2018;
59939;31.08.2017;Medium;42;140,13;Regular Air;2,1;Saskachewan;Small Business;Office Supplies;Scissors, Rulers and Trimmers;Wrap Bag;31.08.2017;
8257;21.03.2016;Low;5;24,36;Regular Air;1,7;Nova Scotia;Consumer;Office Supplies;Pens & Art Supplies;Wrap Bag;28.03.2016;
33987;24.10.2018;High;27;1627,61;Regular Air;4,3;British Columbia;Small Business;Technology;Telephones and Communication;Small Box;25.10.2018;
46244;01.07.2016;Medium;9;168,44;Regular Air;2,1;Manitoba;Consumer;Technology;Computer Peripherals;Small Pack;03.07.2016;
13444;04.01.2019;High;33;165,2508;Regular Air;0,9;Ontario;Consumer;Office Supplies;Paper;Wrap Bag;07.01.2019;
44386;09.04.2019;Medium;43;1323,2;Regular Air;2,1;Ontario;Home Office;Technology;Computer Peripherals;Small Pack;11.04.2019;
46597;30.12.2016;Not Specified;10;139,49;Regular Air;5,3;Quebec;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;01.01.2017;
10210;22.06.2018;Not Specified;10;821,05;Regular Air;15,5;Saskachewan;Corporate;Technology;Computer Peripherals;Small Box;23.06.2018;
